trip_id,booking_id,trip_start_time,trip_end_time,distance_km,fare
3114,3343,2025-03-28 12:57:35,2025-03-28 13:52:35,6.17,51.46
3115,2653,2025-04-18 15:29:07,2025-04-18 17:23:07,11.95,155.77
3116,3949,2024-08-20 23:31:16,2024-08-20 23:43:16,33.85,402.81
3117,4821,2025-01-26 04:16:06,2025-01-26 04:38:06,12.42,105.35
3118,1507,2025-01-14 12:21:39,2025-01-14 13:20:39,11.33,149.23
3119,4579,2024-05-27 15:32:04,2024-05-27 15:44:04,11.26,112.28
3120,843,2025-01-19 08:15:55,2025-01-19 08:59:55,21.2,272.19
3121,3466,2024-05-02 02:37:14,2024-05-02 04:29:14,28.36,307.34
3122,141,2025-08-18 03:31:13,2025-08-18 04:51:13,38.1,306.57
3123,458,2024-03-22 17:59:44,2024-03-22 19:41:44,18.72,179.05
3124,1536,2025-05-29 00:51:56,2025-05-29 01:52:56,39.11,333.19
3125,2609,2023-09-25 08:25:58,2023-09-25 09:35:58,39.47,328.94
3126,1546,2024-11-04 22:56:21,2024-11-04 23:35:21,27.03,239.6
3127,4993,2024-04-16 05:44:18,2024-04-16 06:33:18,36.37,481.38
3128,852,2025-05-21 17:10:58,2025-05-21 18:41:58,14.03,123.81
3129,1594,2024-09-21 23:54:29,2024-09-22 00:31:29,24.99,309.33
3130,2711,2025-06-07 20:18:31,2025-06-07 21:06:31,27.66,409.49
3131,3653,2025-08-31 23:07:06,2025-09-01 01:01:06,21.17,182.23
3132,3937,2024-10-19 06:38:10,2024-10-19 07:53:10,8.17,81.34
3133,4786,2025-06-20 10:00:57,2025-06-20 10:21:57,15.38,141.53
3134,2675,2024-01-10 21:43:21,2024-01-10 23:38:21,27.26,397.25
3135,2321,2024-11-13 09:51:36,2024-11-13 10:13:36,23.73,355.84
3136,296,2025-09-05 03:03:57,2025-09-05 03:24:57,10.17,102.16
3137,1659,2023-11-17 19:00:46,2023-11-17 19:50:46,6.83,77.62
3138,867,2023-11-01 11:01:46,2023-11-01 12:44:46,10.97,93.2
3139,3076,2024-02-20 23:10:08,2024-02-21 00:56:08,11.29,168.48
3140,1158,2025-04-21 10:49:39,2025-04-21 11:41:39,32.28,343.09
3141,2898,2025-04-09 23:46:05,2025-04-10 01:06:05,9.8,114.13
3142,4389,2023-12-28 10:26:44,2023-12-28 11:21:44,13.16,145.39
3143,4585,2024-07-07 18:19:39,2024-07-07 19:59:39,39.6,534.61
3144,4634,2025-03-21 01:36:24,2025-03-21 02:54:24,11.7,94.3
3145,1287,2024-02-02 08:50:51,2024-02-02 09:16:51,32.76,386.76
3146,3089,2025-02-13 02:10:15,2025-02-13 02:37:15,6.45,90.43
3147,4986,2023-12-04 12:00:59,2023-12-04 12:29:59,30.85,461.67
3148,1463,2025-03-24 09:55:25,2025-03-24 11:11:25,3.8,49.86
3149,1637,2024-02-20 13:42:28,2024-02-20 15:26:28,21.52,286.13
3150,4831,2023-11-26 16:36:31,2023-11-26 18:05:31,6.15,60.87
3151,1097,2024-12-12 15:06:08,2024-12-12 16:59:08,26.42,277.45
3152,3263,2024-12-06 07:19:23,2024-12-06 08:53:23,9.0,96.91
3153,3469,2023-09-23 12:42:39,2023-09-23 13:25:39,19.37,175.92
3154,1903,2024-05-16 11:59:42,2024-05-16 13:56:42,3.48,48.44
3155,1062,2025-05-02 22:05:07,2025-05-02 23:25:07,31.72,413.34
3156,874,2024-10-29 22:08:33,2024-10-29 23:51:33,12.07,152.0
3157,1533,2023-11-02 05:32:15,2023-11-02 07:15:15,22.06,197.13
3158,2668,2023-12-06 20:09:07,2023-12-06 20:23:07,37.23,330.87
3159,698,2024-03-29 01:26:31,2024-03-29 02:48:31,29.67,316.62
3160,849,2024-04-25 16:01:36,2024-04-25 17:21:36,3.58,53.53
3161,3195,2025-08-28 09:59:55,2025-08-28 11:23:55,19.43,284.52
3162,1493,2024-12-09 12:03:55,2024-12-09 13:12:55,24.29,292.19
3163,1017,2025-02-06 23:13:41,2025-02-06 23:41:41,26.16,272.76
3164,3506,2023-12-16 19:11:27,2023-12-16 20:32:27,24.63,321.63
3165,3886,2024-09-07 13:41:43,2024-09-07 14:50:43,25.17,247.74
3166,2473,2025-01-27 23:48:26,2025-01-28 01:23:26,17.55,151.27
3167,1711,2025-06-27 20:11:53,2025-06-27 21:35:53,11.18,166.02
3168,4640,2024-02-21 10:41:47,2024-02-21 11:59:47,26.42,260.25
3169,2973,2024-01-12 20:19:35,2024-01-12 20:52:35,3.23,29.91
3170,2208,2024-07-25 09:08:18,2024-07-25 10:55:18,10.94,121.33
3171,1779,2024-04-07 18:51:30,2024-04-07 19:14:30,33.57,425.13
3172,2392,2025-01-09 16:30:29,2025-01-09 18:30:29,17.7,189.35
3173,333,2025-05-16 06:53:13,2025-05-16 08:28:13,16.62,156.21
3174,3124,2025-07-11 17:28:58,2025-07-11 19:02:58,15.64,233.82
3175,1089,2025-05-29 03:53:48,2025-05-29 04:08:48,26.48,302.99
3176,2709,2025-02-22 09:53:00,2025-02-22 10:47:00,10.8,152.33
3177,201,2025-04-06 02:16:42,2025-04-06 03:15:42,11.24,93.42
3178,1813,2025-06-15 18:14:40,2025-06-15 18:41:40,39.8,474.0
3179,3953,2023-12-23 00:07:22,2023-12-23 01:09:22,8.72,90.16
3180,35,2025-02-07 08:50:01,2025-02-07 10:48:01,4.64,68.91
3181,3477,2025-03-05 04:19:51,2025-03-05 04:49:51,10.21,122.27
3182,2348,2025-02-04 13:50:12,2025-02-04 14:01:12,12.42,103.1
3183,918,2024-09-05 19:00:28,2024-09-05 20:47:28,35.41,365.01
3184,2234,2025-05-03 00:26:06,2025-05-03 01:30:06,15.55,134.72
3185,4723,2024-09-24 00:40:57,2024-09-24 01:44:57,13.65,185.17
3186,4347,2023-11-15 14:52:38,2023-11-15 16:51:38,34.74,357.74
3187,1112,2025-04-12 11:56:25,2025-04-12 13:35:25,16.74,162.11
3188,1171,2024-03-21 14:00:28,2024-03-21 14:27:28,38.74,423.35
3189,2894,2025-07-19 08:03:51,2025-07-19 08:28:51,36.85,402.88
3190,1219,2024-02-27 18:57:40,2024-02-27 19:41:40,39.18,333.35
3191,3269,2023-11-05 18:38:17,2023-11-05 20:36:17,27.1,314.54
3192,2433,2024-02-10 02:36:55,2024-02-10 04:13:55,24.18,340.08
3193,4077,2024-05-09 21:23:20,2024-05-09 22:27:20,26.12,315.16
3194,3544,2025-02-24 17:54:46,2025-02-24 19:47:46,21.51,202.8
3195,4335,2023-11-02 17:56:30,2023-11-02 18:49:30,15.21,188.16
3196,4076,2023-12-26 02:13:05,2023-12-26 02:26:05,27.41,363.79
3197,3298,2025-08-20 02:26:33,2025-08-20 04:26:33,26.62,340.78
3198,686,2025-08-12 08:08:19,2025-08-12 09:22:19,37.91,341.2
3199,2978,2023-12-03 07:56:29,2023-12-03 08:45:29,9.87,89.72
3200,1937,2024-08-16 06:17:52,2024-08-16 08:12:52,16.07,157.2
3201,3842,2025-08-06 15:01:06,2025-08-06 16:44:06,17.49,238.71
3202,3223,2024-09-13 00:39:29,2024-09-13 02:21:29,10.34,133.25
3203,2367,2025-03-06 22:02:39,2025-03-06 23:17:39,16.52,247.37
3204,1667,2024-08-26 07:19:51,2024-08-26 07:52:51,23.23,272.28
3205,3245,2023-10-20 17:21:06,2023-10-20 18:58:06,21.81,235.0
3206,2542,2023-09-29 10:43:36,2023-09-29 12:02:36,23.41,305.74
3207,595,2024-12-31 18:09:26,2024-12-31 19:47:26,14.34,185.97
3208,3957,2024-12-17 00:42:18,2024-12-17 00:53:18,32.51,372.43
3209,3208,2025-03-10 21:05:43,2025-03-10 21:40:43,25.6,382.93
3210,2616,2024-11-21 00:30:30,2024-11-21 00:45:30,38.18,427.77
3211,758,2024-03-11 07:15:38,2024-03-11 07:43:38,34.42,306.61
3212,3829,2025-05-19 05:16:21,2025-05-19 06:40:21,24.15,212.35
3213,1861,2023-09-12 21:26:58,2023-09-12 22:43:58,18.79,230.97
3214,968,2023-11-15 12:46:22,2023-11-15 13:23:22,19.53,182.67
3215,209,2024-05-15 08:34:18,2024-05-15 09:01:18,28.84,368.52
3216,1419,2023-09-18 10:14:14,2023-09-18 10:26:14,36.71,449.53
3217,71,2023-10-12 21:16:00,2023-10-12 22:11:00,2.2,22.62
3218,1167,2024-07-25 12:06:21,2024-07-25 13:11:21,15.08,130.75
3219,3292,2025-07-13 22:44:00,2025-07-13 23:47:00,37.65,515.73
3220,3197,2024-02-12 00:28:57,2024-02-12 01:28:57,2.75,36.19
3221,4861,2024-07-11 21:29:56,2024-07-11 22:23:56,23.92,238.01
3222,2583,2024-01-15 23:28:46,2024-01-16 00:03:46,19.59,260.69
3223,1076,2024-10-14 06:26:38,2024-10-14 07:19:38,10.87,116.76
3224,4159,2023-10-29 13:28:03,2023-10-29 13:53:03,8.91,115.27
3225,2955,2024-05-21 08:22:55,2024-05-21 10:07:55,38.8,393.64
3226,3811,2024-08-30 16:16:23,2024-08-30 17:47:23,23.03,216.15
3227,391,2024-04-27 06:42:46,2024-04-27 06:59:46,15.31,176.54
3228,3579,2025-06-20 12:49:12,2025-06-20 13:55:12,32.9,469.77
3229,634,2024-04-11 00:44:30,2024-04-11 01:09:30,6.82,91.13
3230,2603,2023-12-03 02:07:51,2023-12-03 03:09:51,24.41,359.3
3231,1529,2024-07-20 09:36:32,2024-07-20 10:51:32,9.12,93.03
3232,602,2025-07-07 11:58:44,2025-07-07 12:37:44,15.69,185.75
3233,1890,2023-12-01 00:50:02,2023-12-01 02:22:02,34.27,283.89
3234,954,2025-08-11 04:37:59,2025-08-11 04:52:59,35.22,317.03
3235,3595,2025-03-25 20:21:47,2025-03-25 20:38:47,14.9,208.59
3236,1726,2025-04-30 15:54:05,2025-04-30 16:14:05,28.89,239.87
3237,8,2025-03-01 05:11:41,2025-03-01 07:10:41,11.72,132.37
3238,3151,2024-11-17 22:09:45,2024-11-17 22:50:45,15.63,147.03
3239,4306,2025-05-19 22:34:16,2025-05-19 23:43:16,29.29,255.61
3240,3997,2025-06-07 19:05:46,2025-06-07 21:02:46,18.97,236.05
3241,1940,2025-02-06 06:26:15,2025-02-06 07:32:15,5.56,55.32
3242,2344,2025-08-31 12:41:48,2025-08-31 14:13:48,31.83,452.23
3243,2584,2024-05-09 13:24:30,2024-05-09 14:29:30,32.96,302.17
3244,3048,2024-02-15 08:02:06,2024-02-15 09:42:06,23.11,220.57
3245,1695,2024-08-08 01:33:57,2024-08-08 01:55:57,38.44,461.08
3246,3573,2024-12-02 20:02:37,2024-12-02 21:03:37,35.13,337.45
3247,3902,2024-10-29 08:09:39,2024-10-29 08:43:39,20.39,303.21
3248,4829,2024-09-09 11:50:01,2024-09-09 13:29:01,13.65,163.62
3249,2329,2025-01-26 16:02:14,2025-01-26 17:37:14,32.88,483.23
3250,202,2025-04-28 00:59:14,2025-04-28 01:43:14,23.12,302.93
3251,4671,2023-10-09 11:55:29,2023-10-09 13:37:29,8.95,96.39
3252,3943,2025-03-17 04:09:18,2025-03-17 05:39:18,17.55,159.02
3253,2710,2024-12-16 03:34:44,2024-12-16 04:50:44,19.84,204.9
3254,2901,2024-04-13 04:38:46,2024-04-13 05:50:46,12.39,173.74
3255,4052,2024-08-05 05:18:55,2024-08-05 06:49:55,2.81,37.5
3256,76,2024-08-03 03:18:42,2024-08-03 05:14:42,2.35,29.95
3257,3618,2025-01-10 00:37:08,2025-01-10 02:32:08,20.75,211.04
3258,2966,2024-03-28 05:50:26,2024-03-28 06:00:26,37.95,544.98
3259,419,2024-03-04 02:59:47,2024-03-04 04:14:47,10.57,97.32
3260,3788,2024-11-05 00:42:12,2024-11-05 01:34:12,13.27,107.37
3261,2206,2024-11-16 03:49:24,2024-11-16 04:40:24,7.82,116.59
3262,4080,2025-06-27 06:45:09,2025-06-27 07:33:09,21.96,321.79
3263,4563,2023-10-08 02:48:54,2023-10-08 04:21:54,3.11,25.77
3264,4663,2025-07-06 07:54:50,2025-07-06 08:17:50,12.48,159.88
3265,3012,2024-04-17 16:40:09,2024-04-17 18:35:09,26.66,233.11
3266,3942,2025-07-13 11:47:40,2025-07-13 13:46:40,12.41,178.97
3267,365,2024-02-12 21:52:26,2024-02-12 22:42:26,29.53,283.36
3268,1277,2025-04-10 15:05:54,2025-04-10 15:43:54,39.15,319.97
3269,4883,2025-06-03 15:53:17,2025-06-03 17:32:17,5.72,46.53
3270,2679,2024-01-03 15:50:21,2024-01-03 16:51:21,39.74,333.3
3271,378,2024-06-17 16:11:41,2024-06-17 16:55:41,37.7,468.64
3272,530,2024-03-28 06:14:40,2024-03-28 07:27:40,36.05,294.33
3273,4107,2025-02-06 13:40:15,2025-02-06 14:34:15,16.82,141.45
3274,3484,2025-05-03 15:01:50,2025-05-03 16:28:50,21.62,318.09
3275,1992,2025-07-23 03:52:35,2025-07-23 04:39:35,37.47,522.87
3276,4929,2024-12-14 08:58:09,2024-12-14 10:56:09,38.26,507.67
3277,800,2025-09-05 12:03:38,2025-09-05 14:01:38,10.01,127.65
3278,4781,2024-05-02 10:49:24,2024-05-02 11:14:24,19.94,225.04
3279,4682,2024-11-12 23:10:16,2024-11-12 23:25:16,17.5,242.35
3280,1562,2024-07-01 05:35:01,2024-07-01 06:19:01,9.53,97.07
3281,1716,2024-08-12 00:43:15,2024-08-12 01:10:15,19.18,218.2
3282,2403,2024-10-18 01:40:52,2024-10-18 03:37:52,27.09,244.68
3283,354,2025-04-07 11:53:31,2025-04-07 12:07:31,16.07,134.76
3284,4861,2025-06-19 07:03:25,2025-06-19 08:24:25,12.93,150.8
3285,1147,2024-02-12 10:14:25,2024-02-12 11:26:25,29.81,416.98
3286,68,2023-10-19 07:39:30,2023-10-19 08:27:30,30.49,361.08
3287,483,2024-08-03 02:34:11,2024-08-03 03:44:11,31.31,454.15
3288,1441,2024-01-06 02:03:30,2024-01-06 03:16:30,27.37,311.38
3289,3781,2024-09-14 22:03:58,2024-09-14 23:18:58,34.85,289.65
3290,1774,2024-06-01 22:01:18,2024-06-01 23:25:18,17.75,242.74
3291,3817,2025-02-01 08:53:32,2025-02-01 09:50:32,15.05,148.04
3292,3915,2024-12-17 03:49:21,2024-12-17 04:48:21,6.85,68.6
3293,3441,2025-01-24 12:42:58,2025-01-24 13:07:58,13.42,158.13
3294,3193,2024-11-11 06:04:23,2024-11-11 07:29:23,5.88,72.12
3295,582,2024-01-29 08:24:42,2024-01-29 08:59:42,8.85,104.54
3296,2250,2025-07-19 05:45:34,2025-07-19 06:00:34,17.14,168.43
3297,1386,2024-11-11 19:39:31,2024-11-11 19:55:31,19.46,205.1
3298,1727,2024-07-05 02:22:18,2024-07-05 03:57:18,35.35,416.43
3299,4304,2023-10-18 15:20:46,2023-10-18 15:49:46,20.13,266.54
3300,4748,2025-04-30 18:29:09,2025-04-30 19:07:09,14.79,146.5
3301,2406,2024-03-20 08:43:17,2024-03-20 10:01:17,18.99,220.98
3302,2949,2024-11-27 23:25:49,2024-11-28 00:40:49,9.03,126.61
3303,849,2024-05-23 13:32:14,2024-05-23 15:13:14,5.82,78.03
3304,3071,2024-09-05 06:04:29,2024-09-05 07:10:29,10.73,132.09
3305,4464,2024-05-15 02:27:09,2024-05-15 04:24:09,4.61,48.47
3306,1667,2024-04-02 08:11:11,2024-04-02 08:39:11,12.63,141.6
3307,920,2025-01-31 21:48:42,2025-01-31 22:51:42,15.35,138.85
3308,1300,2025-03-14 10:28:37,2025-03-14 12:08:37,18.45,197.76
3309,3075,2024-10-09 03:56:20,2024-10-09 05:53:20,23.73,196.07
3310,1442,2025-06-26 00:38:41,2025-06-26 01:11:41,6.05,50.75
3311,4485,2025-02-09 13:00:55,2025-02-09 14:32:55,11.06,111.12
3312,2240,2024-04-19 00:24:21,2024-04-19 01:34:21,16.43,163.71
3313,3115,2023-10-29 06:55:41,2023-10-29 07:56:41,35.23,364.82
3314,4604,2024-04-23 16:16:04,2024-04-23 17:30:04,19.88,212.68
3315,64,2025-08-24 02:42:53,2025-08-24 04:22:53,38.68,388.26
3316,3630,2024-08-29 04:14:56,2024-08-29 05:07:56,26.96,363.21
3317,2212,2023-12-07 08:07:23,2023-12-07 08:28:23,8.54,86.48
3318,2817,2024-05-22 23:59:04,2024-05-23 00:10:04,16.08,147.06
3319,668,2023-11-14 12:01:44,2023-11-14 13:04:44,27.15,294.07
3320,3383,2023-12-20 19:58:22,2023-12-20 21:10:22,2.83,36.15
3321,1095,2024-03-22 17:11:41,2024-03-22 17:25:41,12.77,132.04
3322,3443,2025-04-13 21:49:09,2025-04-13 23:09:09,37.89,405.84
3323,835,2024-12-01 12:47:11,2024-12-01 13:21:11,2.07,17.48
3324,3875,2024-06-20 14:05:42,2024-06-20 15:33:42,28.38,372.09
3325,3549,2023-11-11 17:03:27,2023-11-11 18:52:27,10.88,97.89
3326,4885,2025-04-18 19:38:05,2025-04-18 20:20:05,12.77,107.51
3327,2785,2025-05-26 04:27:17,2025-05-26 06:21:17,25.31,303.64
3328,3069,2023-11-25 00:13:39,2023-11-25 01:51:39,2.13,29.84
3329,1411,2025-01-23 07:52:52,2025-01-23 08:59:52,39.51,494.75
3330,3276,2024-04-30 17:43:00,2024-04-30 19:15:00,2.42,26.6
3331,3572,2024-10-05 07:26:38,2024-10-05 08:14:38,37.33,410.39
3332,50,2025-06-26 07:22:03,2025-06-26 07:57:03,23.05,263.37
3333,3935,2025-07-17 11:30:42,2025-07-17 12:52:42,31.27,451.01
3334,4256,2024-07-29 18:26:31,2024-07-29 19:52:31,17.64,262.1
3335,3696,2024-10-28 14:26:43,2024-10-28 16:09:43,36.45,349.21
3336,2324,2024-09-11 00:16:59,2024-09-11 00:32:59,37.86,426.15
3337,2732,2025-06-13 19:05:18,2025-06-13 20:11:18,28.3,375.58
3338,3712,2025-03-15 11:41:44,2025-03-15 12:06:44,24.41,309.04
3339,2826,2023-09-17 02:27:47,2023-09-17 03:39:47,8.99,123.29
3340,2385,2023-09-11 14:08:42,2023-09-11 15:39:42,4.85,72.47
3341,4776,2023-11-23 22:43:56,2023-11-23 23:31:56,35.36,352.78
3342,4653,2025-08-13 08:02:09,2025-08-13 09:07:09,2.97,43.41
3343,2260,2024-06-26 05:00:08,2024-06-26 06:15:08,36.4,535.48
3344,936,2023-11-23 17:51:23,2023-11-23 19:08:23,35.24,467.57
3345,511,2024-05-26 21:26:57,2024-05-26 23:24:57,13.77,197.9
3346,4283,2025-06-21 07:09:54,2025-06-21 08:57:54,15.91,198.24
3347,2376,2024-10-03 06:24:34,2024-10-03 07:33:34,39.27,442.6
3348,4125,2023-10-29 22:47:02,2023-10-30 00:47:02,6.31,55.94
3349,645,2024-12-11 01:02:03,2024-12-11 01:25:03,37.19,515.95
3350,1320,2024-12-19 11:40:13,2024-12-19 13:21:13,29.72,330.49
3351,3648,2024-05-26 17:47:05,2024-05-26 18:46:05,35.66,529.93
3352,3699,2025-07-14 11:34:37,2025-07-14 12:55:37,35.94,522.28
3353,2065,2025-06-07 08:32:24,2025-06-07 08:44:24,6.93,102.8
3354,2414,2024-02-09 04:48:39,2024-02-09 06:16:39,30.95,338.97
3355,1619,2024-12-11 18:49:03,2024-12-11 20:31:03,3.84,43.83
3356,1794,2024-01-05 18:42:11,2024-01-05 20:13:11,7.81,64.17
3357,4526,2023-11-30 09:30:47,2023-11-30 10:06:47,19.65,242.02
3358,4243,2024-06-21 00:29:08,2024-06-21 01:48:08,8.42,98.38
3359,722,2025-03-15 02:53:04,2025-03-15 04:01:04,8.24,71.21
3360,2471,2024-08-08 00:55:25,2024-08-08 01:06:25,5.34,70.27
3361,4531,2024-10-26 01:55:19,2024-10-26 02:27:19,16.5,136.71
3362,3406,2025-05-07 08:32:34,2025-05-07 09:49:34,5.28,58.37
3363,4118,2025-03-15 16:59:06,2025-03-15 18:48:06,38.32,513.3
3364,4256,2025-08-31 12:37:53,2025-08-31 13:20:53,10.25,141.2
3365,1034,2024-11-14 19:01:25,2024-11-14 20:14:25,4.72,65.46
3366,1354,2024-11-24 23:00:23,2024-11-24 23:59:23,37.91,510.34
3367,3648,2024-07-01 19:27:16,2024-07-01 20:01:16,21.29,237.57
3368,1057,2025-04-11 07:27:50,2025-04-11 09:15:50,15.43,137.99
3369,1417,2023-12-22 15:26:31,2023-12-22 15:47:31,38.17,354.39
3370,626,2023-10-11 12:39:41,2023-10-11 12:53:41,38.52,429.56
3371,3721,2024-07-29 10:18:01,2024-07-29 10:57:01,4.51,49.45
3372,4470,2024-01-25 06:05:42,2024-01-25 07:06:42,34.75,310.62
3373,4178,2024-11-16 03:44:54,2024-11-16 04:09:54,9.52,125.88
3374,418,2023-10-26 16:59:49,2023-10-26 17:49:49,37.83,396.05
3375,617,2024-07-12 06:41:06,2024-07-12 06:53:06,25.17,218.02
3376,981,2024-09-11 16:50:23,2024-09-11 18:03:23,5.41,58.04
3377,1752,2023-12-15 07:12:46,2023-12-15 08:54:46,32.66,483.41
3378,1956,2024-01-03 12:58:36,2024-01-03 13:18:36,25.07,266.71
3379,3820,2023-10-18 11:36:42,2023-10-18 12:44:42,25.19,254.84
3380,301,2024-08-21 14:20:15,2024-08-21 14:47:15,33.12,410.28
3381,333,2023-09-23 06:43:58,2023-09-23 08:25:58,10.18,91.89
3382,717,2024-07-14 14:52:20,2024-07-14 15:36:20,22.51,304.82
3383,860,2025-06-01 22:02:49,2025-06-01 22:50:49,10.96,89.94
3384,3424,2023-10-28 02:18:17,2023-10-28 04:02:17,26.43,346.02
3385,1606,2023-11-26 12:28:28,2023-11-26 14:19:28,11.33,136.84
3386,670,2024-02-02 01:05:44,2024-02-02 01:53:44,9.35,90.64
3387,4666,2024-12-25 08:08:06,2024-12-25 08:45:06,25.08,281.35
3388,2191,2025-05-23 01:53:50,2025-05-23 03:07:50,12.22,152.16
3389,1027,2023-10-19 20:07:34,2023-10-19 20:37:34,35.69,288.06
3390,4549,2025-05-17 23:46:16,2025-05-18 00:36:16,29.67,246.57
3391,4580,2025-03-21 13:45:15,2025-03-21 14:45:15,24.86,263.48
3392,2035,2025-04-04 14:17:18,2025-04-04 15:13:18,10.9,143.94
3393,734,2025-02-28 09:59:11,2025-02-28 10:30:11,8.01,68.41
3394,638,2024-02-26 11:37:00,2024-02-26 13:33:00,34.5,515.8
3395,958,2024-03-07 16:51:35,2024-03-07 17:11:35,26.57,383.97
3396,3566,2025-03-11 13:14:54,2025-03-11 13:40:54,13.76,182.7
3397,3884,2024-10-22 21:06:14,2024-10-22 21:57:14,13.58,111.63
3398,1379,2025-02-03 13:13:54,2025-02-03 14:49:54,39.03,423.94
3399,8,2023-09-30 05:38:52,2023-09-30 07:26:52,25.21,367.13
3400,347,2024-09-25 10:19:01,2024-09-25 11:58:01,26.49,226.83
3401,932,2025-02-24 20:46:08,2025-02-24 22:11:08,9.12,113.28
3402,3184,2024-09-11 00:55:38,2024-09-11 02:18:38,24.27,240.7
3403,3098,2023-12-23 02:57:14,2023-12-23 03:53:14,38.95,452.73
3404,4566,2024-03-29 11:03:45,2024-03-29 11:44:45,16.97,219.42
3405,3219,2025-03-19 08:20:14,2025-03-19 10:18:14,24.74,263.22
3406,3828,2023-10-12 18:40:33,2023-10-12 19:42:33,22.57,227.39
3407,3679,2024-10-23 13:32:31,2024-10-23 15:30:31,31.4,414.17
3408,163,2024-11-18 21:14:17,2024-11-18 21:48:17,27.49,361.61
3409,2823,2024-10-14 23:32:08,2024-10-15 00:28:08,4.68,61.74
3410,1765,2025-07-02 07:30:29,2025-07-02 08:21:29,6.27,90.66
3411,247,2024-07-05 18:58:21,2024-07-05 19:23:21,19.07,266.37
3412,2139,2024-04-06 19:44:37,2024-04-06 21:03:37,12.21,145.63
3413,3385,2025-02-27 08:20:08,2025-02-27 10:13:08,36.43,485.4
3414,2692,2024-12-06 11:34:23,2024-12-06 13:08:23,36.93,506.53
3415,4515,2025-07-01 00:11:23,2025-07-01 01:01:23,7.65,103.29
3416,4245,2025-04-05 08:54:11,2025-04-05 09:40:11,34.23,458.86
3417,2308,2023-10-07 18:23:53,2023-10-07 19:33:53,13.95,179.37
3418,509,2025-01-19 07:09:53,2025-01-19 08:23:53,14.2,126.81
3419,2100,2023-10-06 11:20:44,2023-10-06 12:49:44,36.6,377.46
3420,1245,2023-12-30 19:26:38,2023-12-30 20:46:38,26.81,243.87
3421,3487,2025-04-06 14:15:56,2025-04-06 16:02:56,28.39,417.66
3422,4862,2025-05-04 11:50:09,2025-05-04 12:12:09,16.99,206.79
3423,4994,2024-09-08 15:25:44,2024-09-08 16:31:44,20.54,187.71
3424,4893,2023-12-29 08:22:37,2023-12-29 08:41:37,9.05,102.85
3425,708,2024-10-13 20:27:27,2024-10-13 21:02:27,11.58,127.39
3426,4544,2023-10-23 04:12:28,2023-10-23 05:14:28,12.6,144.31
3427,4502,2024-04-02 15:58:17,2024-04-02 17:34:17,6.07,83.33
3428,1004,2025-03-14 11:49:12,2025-03-14 12:22:12,19.61,160.38
3429,1548,2023-09-23 17:50:20,2023-09-23 18:56:20,26.85,310.24
3430,4906,2025-06-12 04:09:10,2025-06-12 05:09:10,10.92,150.68
3431,3694,2025-01-06 13:24:05,2025-01-06 14:58:05,33.37,386.67
3432,4265,2024-03-04 13:55:28,2024-03-04 14:36:28,2.39,29.27
3433,4908,2025-05-16 06:16:43,2025-05-16 07:14:43,36.85,465.22
3434,2941,2024-10-20 15:51:56,2024-10-20 17:28:56,32.02,290.38
3435,247,2025-01-13 07:03:17,2025-01-13 08:27:17,18.53,213.52
3436,1153,2024-05-31 21:56:19,2024-05-31 23:34:19,24.66,363.39
3437,2469,2024-09-17 19:53:08,2024-09-17 21:09:08,19.78,245.87
3438,3172,2025-06-20 03:56:27,2025-06-20 05:05:27,27.03,272.93
3439,3681,2025-06-26 22:58:59,2025-06-27 00:07:59,21.8,321.22
3440,3994,2023-11-11 07:10:50,2023-11-11 08:24:50,25.97,303.95
3441,1612,2024-03-22 13:12:28,2024-03-22 14:40:28,35.17,366.69
3442,2160,2023-11-03 14:48:47,2023-11-03 15:10:47,5.23,53.72
3443,3297,2025-05-19 09:39:42,2025-05-19 11:17:42,26.87,232.76
3444,4727,2025-01-03 23:00:13,2025-01-04 00:12:13,9.57,89.15
3445,4856,2025-08-26 17:00:51,2025-08-26 17:25:51,3.22,47.75
3446,2109,2024-02-12 05:06:23,2024-02-12 06:49:23,23.76,318.91
3447,749,2023-09-19 20:32:41,2023-09-19 21:12:41,27.81,299.94
3448,2504,2024-02-20 15:36:00,2024-02-20 17:13:00,15.07,123.12
3449,3190,2025-04-01 14:25:50,2025-04-01 15:01:50,38.85,454.19
3450,2943,2024-02-17 19:01:10,2024-02-17 19:40:10,9.63,99.77
3451,1551,2025-07-21 02:00:22,2025-07-21 03:00:22,38.68,433.9
3452,1839,2025-08-22 09:10:44,2025-08-22 09:50:44,9.71,135.0
3453,1339,2024-09-22 03:35:26,2024-09-22 05:13:26,18.86,237.1
3454,4853,2024-09-28 06:48:51,2024-09-28 07:46:51,13.69,119.73
3455,2750,2024-04-23 08:04:43,2024-04-23 08:59:43,20.9,196.32
3456,3289,2025-03-29 13:28:03,2025-03-29 15:07:03,23.62,225.62
3457,2563,2023-12-11 13:16:22,2023-12-11 15:08:22,15.17,221.89
3458,1862,2025-01-19 02:39:24,2025-01-19 04:18:24,21.95,283.97
3459,3685,2024-05-25 08:16:18,2024-05-25 09:50:18,7.44,72.6
3460,1781,2025-07-05 17:53:26,2025-07-05 19:53:26,5.65,78.93
3461,4517,2023-11-15 18:34:11,2023-11-15 19:54:11,39.15,437.8
3462,3157,2024-06-05 11:48:12,2024-06-05 12:08:12,7.94,65.37
3463,1859,2024-10-07 04:48:38,2024-10-07 05:46:38,13.68,127.34
